A0A345ARL4|label=PF13479.12-281-483|priority=2600	A0A345ARL4|label=PF13479.12-281-483|priority=2600
A0A1C6S9T6|label=PF13304.12-454-509|priority=2549	A0A1C6S9T6|label=PF13304.12-454-509|priority=2549
A0A168MH23|label=PF13304.12-107-281|priority=2550	A0A168MH23|label=PF13304.12-107-281|priority=2550
A0A0F0CK75|label=PF13304.12-46-366|priority=2552	A0A0F0CK75|label=PF13304.12-46-366|priority=2552
A0A1U9JIB6|label=PF13304.12-23-323|priority=2553	A0A1U9JIB6|label=PF13304.12-23-323|priority=2553
W0DLR7|label=PF13304.12-46-377|priority=2555	W0DLR7|label=PF13304.12-46-377|priority=2555
A0A1I6J5T3|label=PF13304.12-50-372|priority=2556	A0A1I6J5T3|label=PF13304.12-50-372|priority=2556
A0A1I6J5T3|label=PF13304.12-50-372|priority=2556	A0A2P4URN6|label=PF13304.12-46-360|priority=6108
A0A1Q8ZCU1|label=PF13401.12-124-256|priority=2559	A0A1Q8ZCU1|label=PF13401.12-124-256|priority=2559
A1WT86|label=PF13401.12-50-180|priority=2560	A1WT86|label=PF13401.12-50-180|priority=2560
A0A1Y2CAF0|label=PF13401.12-107-243|priority=2561	A0A1Y2CAF0|label=PF13401.12-107-243|priority=2561
M0C2Y0|label=PF13401.12-55-190|priority=2562	M0C2Y0|label=PF13401.12-55-190|priority=2562
A0A067CRB4|label=PF13401.12-1088-1223|priority=2563	A0A067CRB4|label=PF13401.12-1088-1223|priority=2563
A0A7Y6NLU2|label=PF13401.12-33-173|priority=2565	A0A7Y6NLU2|label=PF13401.12-33-173|priority=2565
A0A663DY78|label=PF13401.12-180-314|priority=2566	A0A663DY78|label=PF13401.12-180-314|priority=2566
A0A6N1YC10|label=PF13401.12-39-170|priority=2567	A0A6N1YC10|label=PF13401.12-39-170|priority=2567
A0A6N1YC10|label=PF13401.12-39-170|priority=2567	A0A366C1E2|label=PF13401.12-44-175|priority=2564
A0A6N1YC10|label=PF13401.12-39-170|priority=2567	A0A7U8C4S9|label=PF13401.12-39-171|priority=2569
A0A6N1YC10|label=PF13401.12-39-170|priority=2567	A0A6L6Q4B8|label=PF13401.12-39-171|priority=6118
A0A6N1YC10|label=PF13401.12-39-170|priority=2567	A0A420EL07|label=PF13401.12-39-170|priority=2570
A0A852HD94|label=PF13401.12-14-171|priority=2568	A0A852HD94|label=PF13401.12-14-171|priority=2568
A0A1Y1SE87|label=PF13401.12-38-175|priority=2571	A0A1Y1SE87|label=PF13401.12-38-175|priority=2571
A0A1V9K855|label=PF13401.12-58-168|priority=2572	A0A1V9K855|label=PF13401.12-58-168|priority=2572
A0A8B8AL23|label=PF13401.12-16-142|priority=2573	A0A8B8AL23|label=PF13401.12-16-142|priority=2573
A0A418WZ42|label=PF13401.12-38-207|priority=2575	A0A418WZ42|label=PF13401.12-38-207|priority=2575
A0A511ATT6|label=PF13476.12-5-373|priority=2577	A0A511ATT6|label=PF13476.12-5-373|priority=2577
A0A511ATT6|label=PF13476.12-5-373|priority=2577	A0A852UKJ7|label=PF13476.12-5-216|priority=2579
A0A2U2YZ32|label=PF13476.12-5-224|priority=2578	A0A2U2YZ32|label=PF13476.12-5-224|priority=2578
A0A2U2YZ32|label=PF13476.12-5-224|priority=2578	A0A0F5W1F6|label=PF13476.12-5-228|priority=6139
A0A2U2YZ32|label=PF13476.12-5-224|priority=2578	A0A845MBX3|label=PF13476.12-5-226|priority=6146
A0A662Z2V7|label=PF13476.12-5-268|priority=2580	A0A662Z2V7|label=PF13476.12-5-268|priority=2580
A0A2N5M477|label=PF13476.12-4-238|priority=2581	A0A2N5M477|label=PF13476.12-4-238|priority=2581
A0A2N5M477|label=PF13476.12-4-238|priority=2581	A0A926T0H2|label=PF13304.12-415-503|priority=6106
J4TJ96|label=PF13476.12-5-233|priority=2582	J4TJ96|label=PF13476.12-5-233|priority=2582
A0A2S2FA19|label=PF13476.12-5-268|priority=2583	A0A2S2FA19|label=PF13476.12-5-268|priority=2583
C0Z547|label=PF13476.12-5-255|priority=2584	C0Z547|label=PF13476.12-5-255|priority=2584
A0A8J3ZMF4|label=PF13476.12-5-435|priority=2586	A0A8J3ZMF4|label=PF13476.12-5-435|priority=2586
A0A914JD79|label=PF13476.12-6-267|priority=2587	A0A914JD79|label=PF13476.12-6-267|priority=2587
A0A8T3DK39|label=PF13476.12-56-287|priority=2590	A0A8T3DK39|label=PF13476.12-56-287|priority=2590
A0A8T3DK39|label=PF13476.12-56-287|priority=2590	A0A7N4PJV4|label=PF13476.12-148-387|priority=2589
A0A8T3DK39|label=PF13476.12-56-287|priority=2590	A0A6J3J506|label=PF13476.12-56-268|priority=6148
A0A6C2YN00|label=PF13476.12-5-245|priority=2591	A0A6C2YN00|label=PF13476.12-5-245|priority=2591
A0A2V3WKS9|label=PF13476.12-5-275|priority=2592	A0A2V3WKS9|label=PF13476.12-5-275|priority=2592
A0A5Q0BGH7|label=PF13476.12-5-288|priority=2593	A0A5Q0BGH7|label=PF13476.12-5-288|priority=2593
A0A261U5B8|label=PF13479.12-1-187|priority=2596	A0A261U5B8|label=PF13479.12-1-187|priority=2596
A0A261U5B8|label=PF13479.12-1-187|priority=2596	A0A1V3IEI6|label=PF13479.12-1-185|priority=2614
A0A8J2LKA9|label=PF13479.12-17-102|priority=2599	A0A8J2LKA9|label=PF13479.12-17-102|priority=2599
A0A0G3WJF3|label=PF07698.17-77-263|priority=5100	A0A0G3WJF3|label=PF07698.17-77-263|priority=5100
A0A0G3WJF3|label=PF07698.17-77-263|priority=5100	A0A3P2AKQ2|label=PF07698.17-99-285|priority=5097
A0A8J3D2D2|label=PF07696.17-30-161|priority=5112	A0A8J3D2D2|label=PF07696.17-30-161|priority=5112
A0A257IYK3|label=PF07696.17-29-163|priority=5113	A0A257IYK3|label=PF07696.17-29-163|priority=5113
A0A125T2N0|label=PF07696.17-4-135|priority=5114	A0A125T2N0|label=PF07696.17-4-135|priority=5114
A0A125T2N0|label=PF07696.17-4-135|priority=5114	A0A1I1I558|label=PF07696.17-42-173|priority=5126
A0A125T2N0|label=PF07696.17-4-135|priority=5114	A0A316AHZ8|label=PF07696.17-34-165|priority=1524
A0A125T2N0|label=PF07696.17-4-135|priority=5114	A0A291QT83|label=PF07695.17-179-383|priority=5143
A0A125T2N0|label=PF07696.17-4-135|priority=5114	A0A1W2E0R4|label=PF07695.17-198-403|priority=5144
A0A1S2T6U9|label=PF07696.17-48-177|priority=5117	A0A1S2T6U9|label=PF07696.17-48-177|priority=5117
A0A6N9NPJ5|label=PF07696.17-40-179|priority=5118	A0A6N9NPJ5|label=PF07696.17-40-179|priority=5118
A0A5R9QAU2|label=PF07696.17-4-137|priority=5121	A0A5R9QAU2|label=PF07696.17-4-137|priority=5121
A0A1M5TUV7|label=PF07696.17-36-172|priority=5122	A0A1M5TUV7|label=PF07696.17-36-172|priority=5122
A0A2G1ULC2|label=PF07696.17-72-208|priority=5123	A0A2G1ULC2|label=PF07696.17-72-208|priority=5123
A0A2G1ULC2|label=PF07696.17-72-208|priority=5123	A0A3N2R1N5|label=PF07695.17-185-389|priority=1551
A0A172TT80|label=PF07696.17-42-169|priority=5125	A0A172TT80|label=PF07696.17-42-169|priority=5125
A0A7Y6ZX79|label=PF07696.17-31-166|priority=5127	A0A7Y6ZX79|label=PF07696.17-31-166|priority=5127
A0A6M4H176|label=PF07696.17-34-167|priority=5128	A0A6M4H176|label=PF07696.17-34-167|priority=5128
A0A7L9S3P7|label=PF07696.17-49-181|priority=5130	A0A7L9S3P7|label=PF07696.17-49-181|priority=5130
A0A0N0VKG6|label=PF07695.17-171-374|priority=5131	A0A0N0VKG6|label=PF07695.17-171-374|priority=5131
A0A0U5AWC5|label=PF07695.17-203-407|priority=5132	A0A0U5AWC5|label=PF07695.17-203-407|priority=5132
A0A4U1CEY8|label=PF07695.17-179-383|priority=5134	A0A4U1CEY8|label=PF07695.17-179-383|priority=5134
A9BS42|label=PF07695.17-458-656|priority=5136	A9BS42|label=PF07695.17-458-656|priority=5136
A0A5C0B361|label=PF07695.17-235-438|priority=5137	A0A5C0B361|label=PF07695.17-235-438|priority=5137
A0A5C0B361|label=PF07695.17-235-438|priority=5137	A0A5C5UCP9|label=PF07696.17-38-174|priority=1534
A0A5C0B361|label=PF07695.17-235-438|priority=5137	A0A1I4YG22|label=PF07696.17-52-185|priority=5111
A0A5C0B361|label=PF07695.17-235-438|priority=5137	A0A972JMJ4|label=PF07696.17-24-156|priority=1533
A0A5C0B361|label=PF07695.17-235-438|priority=5137	A0A2N0WTM9|label=PF07696.17-41-172|priority=1536
A0A5C0B361|label=PF07695.17-235-438|priority=5137	Q1MYJ5|label=PF07696.17-40-181|priority=5124
A0A1I2H412|label=PF07695.17-196-401|priority=5138	A0A1I2H412|label=PF07695.17-196-401|priority=5138
A0A7X6DBR0|label=PF07695.17-211-414|priority=5139	A0A7X6DBR0|label=PF07695.17-211-414|priority=5139
A0A1X9NFM1|label=PF07695.17-184-382|priority=5140	A0A1X9NFM1|label=PF07695.17-184-382|priority=5140
A0A934J2W4|label=PF07695.17-225-431|priority=5141	A0A934J2W4|label=PF07695.17-225-431|priority=5141
A0A934J2W4|label=PF07695.17-225-431|priority=5141	A0A1Y5K351|label=PF07695.17-208-408|priority=5135
V5WGH4|label=PF07695.17-186-387|priority=5142	V5WGH4|label=PF07695.17-186-387|priority=5142
A0A920CXJ1|label=PF07695.17-185-390|priority=5147	A0A920CXJ1|label=PF07695.17-185-390|priority=5147
A0A0C5VNR9|label=PF07695.17-176-372|priority=5148	A0A0C5VNR9|label=PF07695.17-176-372|priority=5148
A0A4R3LUV7|label=PF07695.17-221-425|priority=5149	A0A4R3LUV7|label=PF07695.17-221-425|priority=5149
A0A6L5F554|label=PF07697.16-35-219|priority=5154	A0A6L5F554|label=PF07697.16-35-219|priority=5154
B1ZT16|label=PF07697.16-68-326|priority=5163	B1ZT16|label=PF07697.16-68-326|priority=5163
A0A2Y9M7N0|label=PF00001.26-133-402|priority=5170	A0A2Y9M7N0|label=PF00001.26-133-402|priority=5170
A0A8T3DAG5|label=PF00001.26-580-828|priority=5171	A0A8T3DAG5|label=PF00001.26-580-828|priority=5171
A0A7K4QWA2|label=PF00001.26-28-280|priority=5172	A0A7K4QWA2|label=PF00001.26-28-280|priority=5172
A0A7K4QWA2|label=PF00001.26-28-280|priority=5172	A0A7K5X3N1|label=PF00001.26-54-304|priority=1582
A0A7J8GTH7|label=PF00001.26-48-303|priority=5173	A0A7J8GTH7|label=PF00001.26-48-303|priority=5173
A0A7K8K935|label=PF00001.26-1-98|priority=5174	A0A7K8K935|label=PF00001.26-1-98|priority=5174
A0A8B8VER3|label=PF00001.26-115-405|priority=5175	A0A8B8VER3|label=PF00001.26-115-405|priority=5175
A0A087TU09|label=PF00001.26-1-62|priority=5176	A0A087TU09|label=PF00001.26-1-62|priority=5176
A0A6J2S0G5|label=PF00001.26-56-308|priority=5177	A0A6J2S0G5|label=PF00001.26-56-308|priority=5177
A0A6A4VEC7|label=PF00001.26-1-64|priority=5178	A0A6A4VEC7|label=PF00001.26-1-64|priority=5178
A0A7K8WF14|label=PF00001.26-39-191|priority=5179	A0A7K8WF14|label=PF00001.26-39-191|priority=5179
A0A674IX37|label=PF00001.26-131-593|priority=5181	A0A674IX37|label=PF00001.26-131-593|priority=5181
A0A7L3DTX3|label=PF00001.26-23-305|priority=5182	A0A7L3DTX3|label=PF00001.26-23-305|priority=5182
A0A7L3DTX3|label=PF00001.26-23-305|priority=5182	A0A2Y9E6S1|label=PF00001.26-59-341|priority=1600
A0A7L2GRW3|label=PF00001.26-28-284|priority=5183	A0A7L2GRW3|label=PF00001.26-28-284|priority=5183
A0A7L2GRW3|label=PF00001.26-28-284|priority=5183	A0A7L2QTQ5|label=PF00001.26-59-317|priority=5180
A0A7K9QGK4|label=PF00001.26-22-294|priority=5184	A0A7K9QGK4|label=PF00001.26-22-294|priority=5184
A0A8J2R1W7|label=PF00001.26-47-321|priority=5187	A0A8J2R1W7|label=PF00001.26-47-321|priority=5187
A0A452GQL9|label=PF00001.26-35-278|priority=5188	A0A452GQL9|label=PF00001.26-35-278|priority=5188
F7HVM7|label=PF00002.29-2536-2766|priority=5189	F7HVM7|label=PF00002.29-2536-2766|priority=5189
A0A7E5W2Q5|label=PF00002.29-312-612|priority=5190	A0A7E5W2Q5|label=PF00002.29-312-612|priority=5190
A0A9D3Q9V4|label=PF00002.29-1058-1291|priority=5192	A0A9D3Q9V4|label=PF00002.29-1058-1291|priority=5192
A0A7L2SXV2|label=PF00002.29-1-103|priority=5195	A0A7L2SXV2|label=PF00002.29-1-103|priority=5195
A0A3N0Z5B4|label=PF00002.29-1650-1897|priority=5196	A0A3N0Z5B4|label=PF00002.29-1650-1897|priority=5196
A0A3P8S9Q7|label=PF00002.29-121-392|priority=5197	A0A3P8S9Q7|label=PF00002.29-121-392|priority=5197
A0A8W8M1B2|label=PF00002.29-2495-2733|priority=5199	A0A8W8M1B2|label=PF00002.29-2495-2733|priority=5199
A0A212PIH1|label=PF11821.13-460-622|priority=13307	A0A212PIH1|label=PF11821.13-460-622|priority=13307
A0A5J5D981|label=PF00976.23-170-189|priority=13331	A0A5J5D981|label=PF00976.23-170-189|priority=13331
A0A5F8AEL9|label=PF00976.23-186-203|priority=13335	A0A5F8AEL9|label=PF00976.23-186-203|priority=13335
A0A9D3NRW0|label=PF00976.23-161-179|priority=13338	A0A9D3NRW0|label=PF00976.23-161-179|priority=13338
A0A9D3NRW0|label=PF00976.23-161-179|priority=13338	A0A671UH72|label=PF00976.23-182-200|priority=13316
A0A9D3NRW0|label=PF00976.23-161-179|priority=13338	A0A6P6LP63|label=PF00976.23-171-189|priority=13319
A0A9D3NRW0|label=PF00976.23-161-179|priority=13338	A0A673NAN8|label=PF00976.23-171-189|priority=13339
A0A9D3NRW0|label=PF00976.23-161-179|priority=13338	A0A6G0HTL4|label=PF00976.23-177-195|priority=13341
A0A9D3NRW0|label=PF00976.23-161-179|priority=13338	A0A6I9Q611|label=PF00976.23-137-153|priority=13321
A0A9D3NRW0|label=PF00976.23-161-179|priority=13338	A0A8C7Y048|label=PF00976.23-175-193|priority=13326
A0A9D3NRW0|label=PF00976.23-161-179|priority=13338	A0A3Q1EFP5|label=PF00976.23-97-115|priority=13329
A0A9D3NRW0|label=PF00976.23-161-179|priority=13338	A0A6G1QL71|label=PF00976.23-151-170|priority=13323
A0A9D3NRW0|label=PF00976.23-161-179|priority=13338	A0A8C7MAC5|label=PF00976.23-111-130|priority=13332
A0A9D3NRW0|label=PF00976.23-161-179|priority=13338	A0A6G0I6F0|label=PF00976.23-97-116|priority=13346
A0A9D3NRW0|label=PF00976.23-161-179|priority=13338	A0A3P8X392|label=PF00976.23-101-120|priority=13349
A0A9D3NRW0|label=PF00976.23-161-179|priority=13338	A0A6Q2XFL8|label=PF00976.23-110-129|priority=13351
A0A9D3NRW0|label=PF00976.23-161-179|priority=13338	A0A087XEA0|label=PF00976.23-74-93|priority=13333
A0A9D3NRW0|label=PF00976.23-161-179|priority=13338	A0A3Q2E4P4|label=PF00976.23-83-102|priority=13322
A0A6J3B6N1|label=PF00976.23-71-89|priority=13343	A0A6J3B6N1|label=PF00976.23-71-89|priority=13343
A0A3Q3GQ22|label=PF00976.23-139-158|priority=13345	A0A3Q3GQ22|label=PF00976.23-139-158|priority=13345
A0A8B6ZP39|label=PF00976.23-74-91|priority=13352	A0A8B6ZP39|label=PF00976.23-74-91|priority=13352
A0A8B6ZP39|label=PF00976.23-74-91|priority=13352	A0A452FYE1|label=PF00976.23-74-91|priority=13315
A0A8B6ZP39|label=PF00976.23-74-91|priority=13352	A0A6J1X9W6|label=PF00976.23-125-144|priority=13318
A0A8B6ZP39|label=PF00976.23-74-91|priority=13352	A0A8B8Z382|label=PF00976.23-74-91|priority=13344
A0A8B6ZP39|label=PF00976.23-74-91|priority=13352	A0A9B0WGU4|label=PF00976.23-74-91|priority=13327
A0A8B6ZP39|label=PF00976.23-74-91|priority=13352	A0A8B7I1R7|label=PF00976.23-214-232|priority=13330
A0A8B6ZP39|label=PF00976.23-74-91|priority=13352	A0A2K5NGU4|label=PF00976.23-134-153|priority=13337
A0A8B6ZP39|label=PF00976.23-74-91|priority=13352	A0A6J3CR98|label=PF00976.23-135-154|priority=13340
A0A8B6ZP39|label=PF00976.23-74-91|priority=13352	A0A7L4ABW4|label=PF00976.23-138-157|priority=13317
A0A8B6ZP39|label=PF00976.23-74-91|priority=13352	A0A091GAH3|label=PF00976.23-75-92|priority=13342
A0A8B6ZP39|label=PF00976.23-74-91|priority=13352	A0A7L0SAQ0|label=PF00976.23-203-221|priority=13347
A0A8B6ZP39|label=PF00976.23-74-91|priority=13352	A0A7L0TFE0|label=PF00976.23-73-90|priority=13324
A0A8B6ZP39|label=PF00976.23-74-91|priority=13352	A0A7L2AKV1|label=PF00976.23-205-223|priority=13320
A0A8B6ZP39|label=PF00976.23-74-91|priority=13352	A0A8D0C3C4|label=PF00976.23-99-116|priority=13325
A0A8B6ZP39|label=PF00976.23-74-91|priority=13352	A0A8T2P6E6|label=PF00976.23-170-188|priority=13328
A0A8B6ZP39|label=PF00976.23-74-91|priority=13352	A0A091HB00|label=PF00976.23-66-83|priority=13334
A0A8B6ZP39|label=PF00976.23-74-91|priority=13352	A0A8C2YC45|label=PF00976.23-201-219|priority=13348
A0A8B6ZP39|label=PF00976.23-74-91|priority=13352	A0A7L2VNF8|label=PF00976.23-73-90|priority=13336
A0A8B6ZP39|label=PF00976.23-74-91|priority=13352	A0A1S2ZBG4|label=PF00976.23-74-91|priority=13350
A0A8B6ZP39|label=PF00976.23-74-91|priority=13352	A0A444UV19|label=PF00976.23-35-51|priority=13353
A0A091CZE7|label=PF00022.25-43-417|priority=13354	A0A091CZE7|label=PF00022.25-43-417|priority=13354
A0A091CZE7|label=PF00022.25-43-417|priority=13354	A0A8C3NBF7|label=PF00022.25-43-574|priority=13374
A0A091CZE7|label=PF00022.25-43-417|priority=13354	A0A3Q0G054|label=PF17003.11-84-512|priority=13461
A0A091CZE7|label=PF00022.25-43-417|priority=13354	A0A1R1PKY3|label=PF17003.11-560-631|priority=13433
A0A091CZE7|label=PF00022.25-43-417|priority=13354	A0A9J7KHW7|label=PF17003.11-183-520|priority=13465
A0A8B7JYI8|label=PF00022.25-83-443|priority=13356	A0A8B7JYI8|label=PF00022.25-83-443|priority=13356
A0A2C6KZ09|label=PF00022.25-1-170|priority=13357	A0A2C6KZ09|label=PF00022.25-1-170|priority=13357
A0A0V1LGE2|label=PF00022.25-662-1089|priority=13359	A0A0V1LGE2|label=PF00022.25-662-1089|priority=13359
A0A653HNQ0|label=PF00022.25-189-533|priority=13361	A0A653HNQ0|label=PF00022.25-189-533|priority=13361
A0A8C3QNE3|label=PF00022.25-232-335|priority=13363	A0A8C3QNE3|label=PF00022.25-232-335|priority=13363
A0A553I4K1|label=PF00022.25-525-901|priority=13364	A0A553I4K1|label=PF00022.25-525-901|priority=13364
A0A8H6IBV3|label=PF00022.25-66-402|priority=13366	A0A8H6IBV3|label=PF00022.25-66-402|priority=13366
A0A5C3PWV1|label=PF00022.25-3-395|priority=13371	A0A5C3PWV1|label=PF00022.25-3-395|priority=13371
A0A8C9ASG6|label=PF00022.25-65-153|priority=13373	A0A8C9ASG6|label=PF00022.25-65-153|priority=13373
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A6P6TGY8|label=PF00022.25-4-377|priority=13375
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A1W4XH28|label=PF00022.25-3-376|priority=13355
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A6J0V7Z2|label=PF00022.25-2-375|priority=13365
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A2P5VNZ8|label=PF00022.25-4-377|priority=13381
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A6J3D7B9|label=PF00022.25-4-377|priority=13384
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A665TLS2|label=PF00022.25-2-375|priority=13388
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A8D2G9F2|label=PF00022.25-330-418|priority=13389
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A091IQ40|label=PF00022.25-1-374|priority=13358
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A0L7RBL9|label=PF00022.25-3-390|priority=13392
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A7L3KCV2|label=PF00022.25-5-372|priority=13370
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	S4R9G6|label=PF00022.25-1-222|priority=13376
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A328E5N3|label=PF00022.25-4-424|priority=13362
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A2T2P768|label=PF00022.25-2-245|priority=13372
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A2K6Q2E2|label=PF00022.25-232-411|priority=13385
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	S4R9G0|label=PF00022.25-257-409|priority=13360
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A669DUN3|label=PF00022.25-2-248|priority=13386
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	S7MIA8|label=PF00022.25-231-405|priority=13383
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	F6R304|label=PF16840.10-14-78|priority=13582
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A2Y9NHX9|label=PF16840.10-1-65|priority=13580
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A5N3XK60|label=PF16840.10-6-68|priority=13581
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	L8IRI1|label=PF16840.10-6-68|priority=13583
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	D2H477|label=PF16840.10-1-65|priority=13584
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A8C9J3Q7|label=PF16840.10-1-65|priority=13585
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A452SQA7|label=PF16840.10-6-70|priority=13586
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A8C6D1D5|label=PF16840.10-1-63|priority=13587
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A7J8IFC5|label=PF16840.10-6-68|priority=13588
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A8B8XRB3|label=PF16840.10-6-70|priority=13589
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A6J0XFF5|label=PF16840.10-6-68|priority=13590
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A2Y9FD60|label=PF16840.10-6-70|priority=13591
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A2Y9H730|label=PF16840.10-6-70|priority=13592
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A6I9ZT70|label=PF16840.10-1-65|priority=13593
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A1U7U2X5|label=PF16840.10-6-70|priority=13594
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A8B7AUZ4|label=PF16840.10-6-70|priority=13595
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A341C2W0|label=PF16840.10-79-143|priority=13596
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A8B7VJ05|label=PF16840.10-6-70|priority=13597
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A096NCG1|label=PF16840.10-1-65|priority=13598
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A4U1EC78|label=PF16840.10-1-49|priority=13599
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A7J7EQ02|label=PF16840.10-14-78|priority=13600
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	H2PSZ5|label=PF16840.10-1-65|priority=13601
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A671FL39|label=PF16840.10-1-60|priority=13602
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A8C3YSG1|label=PF16840.10-1-65|priority=13603
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A8C5K3R7|label=PF16840.10-6-69|priority=13604
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A6J3EPQ2|label=PF16840.10-6-69|priority=13605
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	G3H9F4|label=PF16840.10-6-70|priority=13606
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A6I9LUR7|label=PF16840.10-6-70|priority=13607
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A2K5CXT2|label=PF16840.10-9-72|priority=13608
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	G1PEC4|label=PF16840.10-6-69|priority=13609
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A5E4AS25|label=PF16840.10-6-70|priority=13610
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A2K5PIL2|label=PF16840.10-1-64|priority=13611
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A6J2MGM9|label=PF16840.10-6-69|priority=13612
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	H0WZT6|label=PF16840.10-6-70|priority=13613
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A8I3WKL1|label=PF16840.10-27-90|priority=13614
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A2K6NPR7|label=PF16840.10-1-65|priority=13615
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A2K6SEU3|label=PF16840.10-1-64|priority=13616
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A2Y9JAU6|label=PF16840.10-6-70|priority=13617
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A2U3VPJ1|label=PF16840.10-6-70|priority=13618
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	A0A8J6AKZ6|label=PF00022.25-47-248|priority=13367
A0A6P6TGY8|label=PF00022.25-4-377|priority=13375	I1MJQ3|label=PF00022.25-186-361|priority=13369
A0A914F1P7|label=PF00022.25-11-178|priority=13377	A0A914F1P7|label=PF00022.25-11-178|priority=13377
A0A1Y1YXW8|label=PF00022.25-48-405|priority=13378	A0A1Y1YXW8|label=PF00022.25-48-405|priority=13378
A0A1Y1YXW8|label=PF00022.25-48-405|priority=13378	A0A0R3QSR7|label=PF00022.25-35-411|priority=13382
A0A3P6RMM1|label=PF00022.25-1-71|priority=13379	A0A3P6RMM1|label=PF00022.25-1-71|priority=13379
A0A0D1BVS2|label=PF00022.25-81-506|priority=13380	A0A0D1BVS2|label=PF00022.25-81-506|priority=13380
A0A0D1BVS2|label=PF00022.25-81-506|priority=13380	A0A0C3SC12|label=PF00022.25-109-469|priority=13368
A0A369H3H6|label=PF00022.25-46-425|priority=13387	A0A369H3H6|label=PF00022.25-46-425|priority=13387
A0A124SIA6|label=PF00022.25-200-257|priority=13390	A0A124SIA6|label=PF00022.25-200-257|priority=13390
A0A0G4LLW2|label=PF00022.25-168-428|priority=13391	A0A0G4LLW2|label=PF00022.25-168-428|priority=13391
A0A0K1LI97|label=PF21709.3-18-100|priority=7900	A0A0K1LI97|label=PF21709.3-18-100|priority=7900
A0A076V8I4|label=PF21709.3-18-103|priority=7901	A0A076V8I4|label=PF21709.3-18-103|priority=7901
A0A3E2YHB2|label=PF09819.14-12-133|priority=7903	A0A3E2YHB2|label=PF09819.14-12-133|priority=7903
A0A3E2YHB2|label=PF09819.14-12-133|priority=7903	A0A852SPK2|label=PF09819.14-25-147|priority=7910
